Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
1900,1900,"\""If someone doesn't like me, they're hating.\"" No, maybe theyjust don't like you
",3,2,3,3,2,3,2,2,2,3,2,2,"If a nigga don't like me he hating.."" Naw maybe theyjust don't like ya ass
",2,3,2,1,4,1,3,4,3,2,4,3
1901,1901,"The things people say about me don't phase me, simply because I truly know what goes o
",4,5,4,3,2,3,1,2,2,4,2,1,"The things people say about me don't phase me, simply cause Itruly knows what goes on
",3,4,3,2,3,2,3,3,3,2,4,3
1902,1902,"Traci, sweetie, you shouldn't bother a man with any \""he said, she said\""nonsense on a first date
",3,3,4,4,2,4,1,2,2,4,2,1,"Traci sweetie you don't come to a man with no he say she saymess on the first date
",2,4,3,1,4,1,4,5,3,2,5,3
1903,1903,"\""Been waiting for a phone call for two days, damn!\"" It's safe tosay they're not going to call, and I'm laughing
",3,2,2,2,3,3,1,3,2,4,2,1,"Been waiting on phone call for TWO days...damn!"" It's safe tosay they not calling lol
",2,2,2,2,3,1,3,3,3,2,4,3
1904,1904,"Now how did this bitch get mad, when she's the one who catfished my boyfriend? That's what I said. I'm like, can you believe this bitch
",3,4,1,1,4,3,2,4,3,4,2,1,"Now how this bih get mad when she the 1 catfished my mans"" that's what Isaid. I'm like this bitch
",3,4,1,1,4,2,3,5,3,3,4,1
1905,1905,"I wish they would build new dorm rooms for the students at A&M University. Motel6's rooms are better than the dorm rooms there
",3,2,3,4,1,3,1,1,2,4,2,2,"I wish they would build new dorms for the kids at A&M. Motel6 better than those dorms
",2,3,2,2,3,1,3,3,3,2,4,3
1906,1906,"I can't wait to deduct these costs for daycare on my tax forms!!My god, they're making me broke!!
",4,3,3,3,2,4,1,2,1,4,1,1,"I Can't wait to file these daycare cost on my taxes!!My Jesus its killing me!!!
",3,4,2,2,3,2,2,3,2,3,3,1
1907,1907,"My Iphone 5 is looking rough. Just another reason to get the new one, when it comes out this fall.
",3,2,3,3,1,3,1,1,2,3,2,2,"My iPhone5 is looking rough. Just another reason to grab the new one whenit comes out this fall.
",2,2,3,2,1,2,2,2,3,2,3,3
1908,1908,"The black person was overrated as a quarterback. And the other black people outshone him in scrimmage. He played in high school,though. He should be good
",3,2,3,2,2,3,2,3,3,3,3,2,"nigga was overrated at QB. And the other niggas out shinned him in scrimmage. He played in hstho. He should be good
",2,2,1,1,5,1,2,5,4,2,5,2
1909,1909,"At the barbershop, about to get this cut. I swear thisplace is 24-hours. Laugh out loud.
",3,2,3,3,2,2,2,1,2,3,3,2,"At the Barbershop about to get this cut. I swear thisplace is 24 hours lol
",3,2,3,3,2,2,2,1,2,3,3,2
1910,1910,"Somebody on Facebook asked what a good hotel to stay in Vegas was and somebody replied 'Circus Circus'. I'm laughing my fucking ass off, that's likethe worst on the strip
",2,1,1,1,4,1,2,5,3,2,4,1,"Somebody on FB asked what was a good hotel to stay in in Vegas and somebody replied 'Circus Circus' lmfao that's likethe worst on the strip
",3,1,3,2,2,2,1,3,2,3,3,1
1911,1911,"Wow, some guys are really unpleasant... Being disloyal can't even describe what they do... Then they wonder why nobodylikes them... So lame.
",3,2,3,3,2,3,1,2,2,4,2,1,"Wowww really sum niggaz do the most....unloyal aint the word to it...then u wonderin why nobody reallyfucks wit you....straight played out
",2,2,2,1,3,1,3,4,3,2,4,1
1912,1912,"My next project is slowly approaching... Almost there... Second drop forthe year... Produced entirely b
",2,3,3,2,2,2,4,1,3,2,4,2,"My next project is slowly approaching.. Almost there.. Second drop forthe year.. Produced entirely by
",3,3,3,3,1,2,2,1,2,3,3,2
1913,1913,"The writer needs transport and tickets to a busplease share
",3,3,4,4,1,3,1,1,2,4,2,1,"Ok yall we got a NNBT in full affect ~Nukka Needing Bus Tickets~ if you know or suspect someone of knowing who gotsome Get at yo dude
",2,4,2,1,4,1,4,4,3,2,5,3
1914,1914,"To test if your breath smell's, lick the back of your hand and wait 5 second's. If your nose hair's melt yourbreath stinks. Just so you know that’s funny.
",2,2,3,3,2,2,2,2,3,3,3,2,"To test if ur breath smells, lick the back of ur hand, wait 5sec. If yo nose hairs melt.... yobreath stink. just fyi lol
",1,2,3,2,2,1,4,3,4,2,4,4
1915,1915,"Somebody told me that vagina tastes like chicken. Well, one day, I'm going to find outwhat chicken tastes like, that's funny
",3,3,3,3,2,3,2,3,2,3,3,2,"Somebody told me that coochi tastes like chicken. Well, One day imma find outwhat chicken taste like lol
",2,3,3,2,2,2,3,4,3,2,4,3
1916,1916,"Oh yeah, I saw you and him, walking in the rain. You were holding hands, and I'll never bethe same looking ass. Laughing my ass off
",2,3,1,1,4,1,2,5,3,3,4,2,"Ole I saw you and him, walking in the rain. You were holding hands and ill never bethe same looking ass. Lmao
",2,3,2,1,3,1,2,4,2,3,3,2
1917,1917,"I'm so glad to be off of work. I thought Darryl was gone, I didn't want to get into a fight today. I need to be touched.
",3,2,4,3,2,3,1,2,2,3,2,3,"Im so glad to be off work, I thought Darryl was gone have to slap a bytch today.I need to be touched.
",2,4,1,1,5,1,2,5,3,2,5,3
1918,1918,"We have ten fingers, the index finger to point, the ring finger for marriage, the thumb to show approval, the pinkie for pinkie swears, and themiddle finger is for telling people off
",3,2,4,4,2,3,1,2,2,4,2,2,"We got 10 fingers. INDEX to point out shyt, RING for marriage, THUMBS for approval, PINKIE for swearing, theMIDDLE for tha HATERS Ijs
",2,4,2,1,4,1,4,4,3,2,4,3
1919,1919,"Thanks for recognizing me and being part of my group.you all are the real heroes.
",3,3,4,5,1,3,1,1,1,4,2,1,"Wow Im overwhelmed by the love yall showing a brotha. It feels good to be loved. Im blessed to have a wonderful groupof friends. You gu ...
",3,3,3,4,1,2,2,1,2,3,4,1
1920,1920,"I just got messed up about something. People don't even say Grace anymore. They just take a picture of the food, then upload it to Instagram and Facebook. No, that's funny
",3,2,3,3,2,3,1,2,2,4,2,2,"I just tripped of sumthing ppl dont even say grace no more. They just take a picture of the food then upload it toinstagram and fb. No lol
",2,2,3,2,2,1,4,3,3,2,4,3
1921,1921,"I think I want a touch screen flip phone. Or a touch screenpager made by Skytel, I'm laughing my ass off
",3,2,3,3,2,3,2,2,2,3,2,2,"I think i want me a touch screen flip phone. Or a touch screenpager made by skytel lmao
",2,2,3,2,2,2,3,3,3,2,4,3
1922,1922,"Damn, I must have slept weird because I woke up and my arm was stiff... All three of them. I'm laughing out loud
",3,2,3,3,1,2,2,2,2,3,3,2,"Damn I must've slept weird cuz I woke up and my arm was stiff.....All three of them Lmao
",3,2,3,3,1,2,3,2,3,3,4,3
1923,1923,"Why are you overreacting? I didn't even do anything and you called me a jerk. That's okay, I'll take it this time, but hey, do me a favor:call me jerk-o
",3,2,3,3,2,3,1,2,2,3,2,2,"Why you trippin I ain't even did nothin and you called me a jerk that's okay I'll take it this time but aye do me a favorcall me jerk o ...
",2,2,2,2,3,1,4,3,3,2,4,2
1924,1924,"Knock knock. Who's there? Ben. Ben who? Ben Dover and I'llshow you! Ha ha, laughing out loud at that
",2,3,3,2,2,1,1,4,4,4,5,2,"Knock knock. Who's there? Ben. Ben who? Ben dover and I'llshow ya! Ha ha lol
",2,3,3,2,2,1,1,4,4,4,5,5
1925,1925,"He just texted me this: \""Baby you may be asleep but I was just thinking about you,I love you boo.\
",4,3,3,4,1,4,1,1,1,4,1,1,"He just txtd me this ""Baby you may be sleep but I was just thinking about you ,I love you boo. ""
",2,3,3,3,2,2,3,2,3,2,4,4
1926,1926,"It is late and I am awake. Why? It's because of a man and I am waiting for his phone call.
",3,3,4,3,1,3,1,1,2,4,3,2,"It's 1:00am and I'm still up . Pourquoi? Smfh Tchao. I guess I'm going tobed unless He calls me.
",2,2,2,2,1,2,4,2,3,2,4,3
1927,1927,"I'm not cocky, I'm confident. So when you tell me I'm the best,it's a compliment
",3,4,3,3,3,3,1,2,2,3,2,2,"I'm not cocky i'm confident , so when you tell me i'm the best, it's a compliment !
",2,4,2,1,4,1,3,4,3,2,4,3
1928,1928,"First thing a person says in a relationship, \""Bae, we, no matter what!\"" Three months later they are goneafter one argument. What the fuck, bitch.
",3,2,1,1,5,2,1,5,3,4,4,2,"First thing a person say in a relationship bae we no matter what ! 3 months later they gonafter 1 argument tf bitch
",2,2,1,1,5,1,4,5,4,2,5,4
1929,1929,"I'm single because I am ugly. You don't know what it's likesince you are not as ugly
",3,2,2,1,3,2,1,4,3,3,3,2,"Im single cause im ugly aab """"You dont know the struggle ""I beugly on Tuesdays so ik
",2,2,3,2,2,1,4,3,4,2,5,3
1930,1930,"Somebody told me so and so says I think I'm the best in every way! I replied that I know they're going tolet me think that
",3,3,3,3,2,3,1,2,2,3,2,2,".Somebody told me So && So say I think I'm all that ! I replied back I know that Bx gonnalet me think it !
",2,4,3,1,4,1,3,4,3,2,4,2
1931,1931,"I blow up by myself, believe that. Nobody has to go behind my back; I do it myself. \""Well,I'm still the same.\
",3,4,3,3,3,3,2,2,2,4,2,2,"I pop off BY myself Bee-Leave-Zat !!! Ain't nobody gotta dive behind me I got me "" well, im still iz .""
",2,4,2,1,4,1,4,4,3,2,5,2
1932,1932,"If you have whores, why do you need me? If you have me,why do you need whores
",4,3,3,2,3,4,1,3,2,4,2,2,"If you got hoes why u need me ? If u got mewhy u need hoes ?
",2,3,3,1,4,1,3,4,3,2,4,3
1933,1933,"Broke women will never get anywhere trying to argue with me over a man. Catch your life beforeit falls out the window
",2,4,2,1,4,2,2,4,3,3,4,2,", BROKE hoes will never get it TRYING to argue w / Me over a DICK catch your LIFE beforeit falls out the WINDOW
",2,4,1,1,5,1,3,5,4,2,5,2
1934,1934,"Hey Justin, I want to let you know I love your music. I'm a big fan and I listen to your musiceveryday when I get up
",4,3,4,4,1,4,1,1,1,4,2,1,"Hey justin imma let u know i love youre music im a big fan and i listen to your musiceveryday when i get up
",2,3,3,2,2,2,4,2,3,2,4,4
1935,1935,"Crichton Group continues to grow. I'm looking to add another account manager to my benefits team. Please contactme if you are interested
",3,3,3,3,2,3,1,1,2,3,2,2,"Crichton Group continues to grow. Looking to add another Account Manager to my benefits team, please contactme if you are interested.
",3,3,3,3,2,3,1,1,2,3,3,2
1936,1936,"I saw two dead roaches on the floor while returning equipment.Keep up the good work
",3,3,3,4,1,3,1,1,2,4,2,2,"Seen two dead roaches on the floor while at returning equipment.Keep up the good work
",2,3,3,3,1,2,3,2,3,2,4,4
1937,1937,"Just got off work and I'm about to party. It feels good to be a working man again. Contact meif you have my number
",3,3,4,4,2,3,2,2,2,4,2,2,"Jus got off bout to turn up!!! It feels Gud to be a workin man again smh boy I tell u hmuif u got da number
",2,4,2,1,3,1,4,3,3,2,4,3
1938,1938,"I've been using their browser application for some time now, along with a good torrent application. Theworld is mine, anywhere, anytime
",3,4,3,2,4,3,2,3,2,3,2,2,"Been using their browser app for some time now along with a good torrent app.. theworld is mine anywhere anytime.
",3,4,3,3,3,3,1,2,2,4,3,2
1939,1939," He who says abstinence is good does not know what he is talking about. It's bad for the mind as well as the body
",3,3,2,2,3,2,1,3,2,3,3,1,"El que dice que la abstinencia es buena no sabe de que habla. Es malo para lamente como para el cuerpo.
",3,3,2,2,3,2,1,3,2,3,3,1
1940,1940,"I really do like her but she is what she is and I am still a man. I will take my shot with her.
",3,4,3,3,2,3,2,2,2,3,3,2,"I love her to death but she still a hoe and I'm still a nigga soyou know how that go
",2,3,1,1,4,1,4,5,3,2,5,2
1941,1941,"But he has one more chance to hit me with that jacketand I'm going to beat his ass
",3,4,2,1,4,3,1,4,2,4,2,2,"But He Got One Moe Time To Hit Me Wit That JacketAnd Ima Beat His Ass
",2,5,1,1,5,1,4,5,4,2,5,4
1942,1942,"Why do they use buttons instead of zipper on this model of jeans. I have to pee and it makes it harder
",3,2,3,3,2,3,1,2,2,3,2,2,"Never understood why 7 make their standard jeans with Buttons.... Wtf imma do ifi gotta piss real bad
",2,3,1,1,4,1,2,4,3,2,4,2
1943,1943," I am the only one out of my friends with cable at the moment.They are not going to take advantage of me
",3,4,4,4,2,4,1,1,2,4,2,2,"I'm the only one out of my friends with cable right now;they not gone use me
",2,4,3,2,3,2,3,3,3,2,4,3
1944,1944,"Dudes say, \""Babe, I can you the world.\"" And then she says, \""Give me your phone.\""Then he says, \""Wait a minute, uh...\
",3,2,3,3,2,3,2,2,3,3,3,2,"Niggas be like ""Babe, I can give you the world. She be like ""Give me your phoneHe be like ""Holdup uhhhh....
",3,2,3,2,3,2,3,3,3,2,4,2
1945,1945,"Writer is a photographer needing models? Let me know!
",3,2,4,4,1,3,1,1,2,3,2,2,"hey ill be needing some attractive chicks for my future projectshit me up if interested
",1,4,1,1,4,1,3,5,4,1,5,1
1946,1946,"I give myself a high five every time I pass a trooper and I'm going the speed limit
",3,3,3,3,2,2,1,2,2,3,3,2,"I give myself a high five every time I pass a trooper andI'm going the speed limit.
",3,3,3,3,2,2,1,2,2,3,3,2
1947,1947,"change is relativehow the change works will be judged by hindsight.
",4,3,4,3,2,4,2,2,2,4,2,3,"Change is fo the good but sometimes change is fo the bad( only time will tell)
",3,3,3,4,2,3,3,2,3,3,3,3
1948,1948,"I need stylist who does natural hair in Atlanta to take careof my dreadlocks. Please recommend someone...thanks
",3,3,3,3,1,2,1,1,2,3,4,1,"I need a Natural Hair Stylists in Atlanta to take careof my dredds...please recommend someone...thanks
",3,3,3,3,1,3,1,1,1,3,3,1
1949,1949,"I did write you back. I thought you fell asleep on me! How did I know youwould Tweet about me? Ha ha
",3,2,4,4,2,3,2,2,2,3,2,2,"I did write you back I thought you fell asleep on me !! How did I know youwould tweet about me hahahaha
",2,2,3,3,2,2,3,2,3,3,4,3
1950,1950,"Everybody, check out my little cousin, C Watt's, mixtape (you thought wrong). This young black man is unsigned and abeast on the rap tip.
",3,4,4,4,2,3,2,2,2,4,2,2,"Everybody check out my lil cousin C Watt mixtape on (you thought wrong) this young nigga unsigned and abeast on the rap tip
",3,4,2,1,4,2,2,5,2,3,4,2
1951,1951,"People kill me when they say some shit and you speak about it, but theyget an attitude about it
",3,3,2,2,3,3,2,3,2,4,2,2,"Ugh....ppl kill me when they say some shit and u speak on it but theyget attitudlem bout the shit
",2,3,1,1,4,1,4,4,3,2,4,4
1952,1952,"The kids are eating, so I'm sitting outside trying to convince them everything is going to be all right as long as weare together as a team
",3,4,4,3,2,3,2,1,2,4,2,2,"Kiddos are eating so im sitting outside trying to convince them everything going to be alright as long as weare together as a team
",2,4,4,4,1,2,3,1,3,3,4,3
1953,1953,"Well, the children are about to go to sleep, and I'm about to finish eating suasage gravy and rice and then lock upthe house for some sleep
",3,3,4,4,1,3,1,1,2,4,2,2,"Well kids about to head to bed about to finish off sausage gravy and rice then shuthouse down for some zzzz
",2,3,3,2,1,1,4,2,3,2,4,3
1954,1954,"Continuing to watch and I'm pretty impressed with his transformation from selfish to family manand his relationship with his wife
",3,3,3,3,2,3,2,2,2,3,3,2,"Watching on and pretty impressed with his transformation from selfish to family manand his relationship w/his wife.
",3,3,3,3,2,2,3,2,3,2,3,3
1955,1955,"Please fuck. He is at someone he came out the creases and was geeking. Asking 21questions for your address. Laughing my fucking ass off
",3,3,2,1,3,2,2,4,3,3,3,2,"llssss fuck he at""son he came out the creases and and was geekin askin 21questions for ur address lmfao
",2,3,2,1,3,1,4,4,4,1,5,4
1956,1956,"I woke up this morning high took the drug molly.
",3,2,3,3,2,3,2,2,2,3,2,3,"I Woke Up 5 Dis Morning Tweakin Like Pookie ""naked sweatinlike u popped a Molly..
",2,4,1,1,4,1,5,4,4,1,5,3
1957,1957,"Let me take my ass to Checkers, then go home. I'msleepy.\"" Bring me a Big Buford
",3,3,3,2,2,2,2,3,2,3,4,4,"let me take my ass to checkers then go home I'mschleepy""bring me a big Buford
",2,3,3,1,3,1,3,4,3,2,5,4
1958,1958,"I just ate a whole steak and cheese with salt and pepper, thick cut fries, and the best fruit punch I'veever had... I'm good now
",3,3,3,3,2,3,2,2,2,4,2,2,"Jus crushed a whole steak and cheese wit the salt pepper thick cut fries with the bombest fruit punch Iever had... I'm Gucci now
",2,4,2,1,3,1,4,3,3,2,4,3
1959,1959,"Man, damn you. I bet I won't say shit to you anymore. I swear on my mom. Fuck it, I don't even care
",3,4,1,1,4,3,2,4,2,4,2,2,"Man damn u i bet i wnt say shit to u no mo on myma fuk dt ion care
",2,4,1,1,4,1,5,4,4,1,5,5
1960,1960,"Man, I can't take this shit. Trying to love someone who doesn't even care about you, and who doesn't love you back, and is playing around withme. Man, kicking the damn rocks
",3,2,2,3,2,3,1,2,2,3,2,2,"Man i cnt take this ish tryna love someone who dnt een care bout cha n who dnt love ya bk n playing round wiffme man kick damn rocks
",2,2,2,2,2,1,4,3,3,2,4,4
